Epoch,Loss,Accuracy,Precision,Recall,Weighted F1,Micro F1,Macro F1
1,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
2,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
3,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
4,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
5,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
6,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
7,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
8,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
9,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
10,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
11,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
12,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
13,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
14,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
15,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
16,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
17,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
18,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
19,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
20,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
21,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
22,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
23,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
24,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
25,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
26,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
27,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
28,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
29,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
30,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
31,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
32,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
33,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
34,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
35,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
36,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
37,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
38,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
39,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
40,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
41,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
42,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
43,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
44,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
45,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
46,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
47,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
48,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
49,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
50,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
51,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
52,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
53,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
54,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
55,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
56,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
57,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
58,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
59,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
60,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
61,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
62,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
63,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
64,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
65,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
66,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
67,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
68,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
69,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
70,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
71,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
72,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
73,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
74,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
75,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
76,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
77,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
78,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
79,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
80,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
81,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
82,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
83,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
84,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
85,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
86,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
87,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
88,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
89,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
90,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
91,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
92,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
93,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
94,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
95,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
96,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
97,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
98,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
99,1.3413659017361836,0.5273505051424411,0.5250349540505125,0.5273505051424411,0.48670826038328285,0.5273505051424411,0.32861805413580725
