Epoch,Loss,Accuracy,Precision,Recall,Weighted F1,Micro F1,Macro F1
82,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
83,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
84,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
85,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
86,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
87,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
88,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
89,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
90,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
91,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
92,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
93,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
94,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
95,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
96,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
97,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
98,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
99,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
100,1.0305693265553482,0.7221261490852826,0.6871483585574922,0.7221261490852826,0.688089014386778,0.7221261490852826,0.4000112115000743
